datetime,Global_active_power,Global_reactive_power,Global_intensity,Energy_kWh,hour,day_of_week,month,is_weekend,is_night,lag_1h,lag_24h,lag_168h,rolling_mean_24h,rolling_std_7d,is_holiday
2007-01-01 08:00:00,2.4417,0.0781,10.0467,2.4417,8,0,1,0,0,2.4472,4.0846,2.6111,2.7316,1.1686,1
2007-01-01 09:00:00,3.1461,0.0676,13.0533,3.1461,9,0,1,0,0,2.4417,2.7232,1.4935,2.7493,1.1708,1
2007-01-01 10:00:00,2.6617,0.1103,11.1033,2.6617,10,0,1,0,0,3.1461,2.9149,1.9157,2.7387,1.1717,1
2007-01-01 11:00:00,2.576,0.0712,10.7933,2.576,11,0,1,0,0,2.6617,3.3595,3.0446,2.7061,1.1699,1
2007-01-01 12:00:00,2.6159,0.1208,10.9367,2.6159,12,0,1,0,0,2.576,3.853,2.9126,2.6545,1.1688,1
2007-01-01 13:00:00,2.1624,0.0672,9.0367,2.1624,13,0,1,0,0,2.6159,3.6026,2.2249,2.5945,1.1688,1
2007-01-01 14:00:00,1.2944,0.2412,5.61,1.2944,14,0,1,0,0,2.1624,3.0813,1.7837,2.5201,1.1701,1
2007-01-01 15:00:00,1.9092,0.1109,7.93,1.9092,15,0,1,0,0,1.2944,2.4883,1.7403,2.4959,1.1699,1
2007-01-01 16:00:00,1.3901,0.1106,5.7467,1.3901,16,0,1,0,0,1.9092,2.838,3.8728,2.4356,1.1624,1
2007-01-01 17:00:00,1.6321,0.1295,6.8333,1.6321,17,0,1,0,0,1.3901,2.7503,2.0718,2.389,1.1628,1
2007-01-01 18:00:00,1.4619,0.0692,6.04,1.4619,18,0,1,0,0,1.6321,2.4105,2.4231,2.3495,1.1633,1
2007-01-01 19:00:00,0.7323,0.1272,3.0867,0.7323,19,0,1,0,0,1.4619,2.4343,1.6295,2.2786,1.1672,1
2007-01-01 20:00:00,0.4123,0.0711,1.7167,0.4123,20,0,1,0,0,0.7323,2.4249,1.9771,2.1947,1.1738,1
2007-01-01 21:00:00,0.4339,0.1006,1.83,0.4339,21,0,1,0,0,0.4123,2.4436,3.8369,2.111,1.1715,1
2007-01-01 22:00:00,0.4437,0.1149,1.9067,0.4437,22,0,1,0,0,0.4339,2.636,4.2149,2.0196,1.1648,1
2007-01-01 23:00:00,0.45,0.115,1.94,0.45,23,0,1,0,0,0.4437,3.1044,2.5922,1.909,1.1697,1
2007-01-02 00:00:00,0.4464,0.1211,1.9633,0.4464,0,1,1,0,1,0.45,2.5506,2.4243,1.8214,1.175,0
2007-01-02 01:00:00,0.4367,0.0958,1.8767,0.4367,1,1,1,0,1,0.4464,2.5234,2.4026,1.7344,1.1802,0
2007-01-02 02:00:00,0.4316,0.0852,1.8267,0.4316,2,1,1,0,1,0.4367,2.5823,2.4109,1.6448,1.1853,0
2007-01-02 03:00:00,0.4642,0.1441,2.0233,0.4642,3,1,1,0,1,0.4316,2.5417,2.4491,1.5582,1.1899,0
2007-01-02 04:00:00,1.04,0.0945,4.2867,1.04,4,1,1,0,1,0.4642,2.4757,2.9925,1.4984,1.1888,0
2007-01-02 05:00:00,0.7106,0.1165,3.0267,0.7106,5,1,1,0,1,1.04,2.4762,2.3877,1.4248,1.1917,0
2007-01-02 06:00:00,0.447,0.1087,1.9,0.447,6,1,1,0,1,0.7106,2.4558,2.3882,1.3411,1.1963,0
2007-01-02 07:00:00,0.4126,0.0649,1.7467,0.4126,7,1,1,0,0,0.447,2.4472,3.1361,1.2564,1.1976,0
2007-01-02 08:00:00,0.4544,0.1314,1.9433,0.4544,8,1,1,0,0,0.4126,2.4417,2.3659,1.1736,1.2019,0
2007-01-02 09:00:00,0.4176,0.0787,1.73,0.4176,9,1,1,0,0,0.4544,3.1461,3.5451,1.0599,1.1997,0
2007-01-02 10:00:00,0.4459,0.1251,1.89,0.4459,10,1,1,0,0,0.4176,2.6617,4.0419,0.9676,1.1921,0
2007-01-02 11:00:00,0.4328,0.1003,1.81,0.4328,11,1,1,0,0,0.4459,2.576,2.3735,0.8782,1.196,0
2007-01-02 12:00:00,0.426,0.085,1.7967,0.426,12,1,1,0,0,0.4328,2.6159,2.4647,0.787,1.1996,0
2007-01-02 13:00:00,0.459,0.1423,1.98,0.459,13,1,1,0,0,0.426,2.1624,2.8868,0.716,1.2009,0
2007-01-02 14:00:00,0.4384,0.1062,1.8567,0.4384,14,1,1,0,0,0.459,1.2944,3.8266,0.6804,1.1947,0
2007-01-02 15:00:00,1.4381,0.141,5.9033,1.4381,15,1,1,0,0,0.4384,1.9092,2.6296,0.6607,1.193,0
2007-01-02 16:00:00,1.4591,0.1037,5.99,1.4591,16,1,1,0,0,1.4381,1.3901,3.4507,0.6636,1.1858,0
2007-01-02 17:00:00,2.1362,0.2619,9.12,2.1362,17,1,1,0,0,1.4591,1.6321,3.3423,0.6846,1.1796,0
2007-01-02 18:00:00,1.9721,0.2281,8.3633,1.9721,18,1,1,0,0,2.1362,1.4619,3.2467,0.7059,1.1739,0
2007-01-02 19:00:00,1.5183,0.1034,6.3267,1.5183,19,1,1,0,0,1.9721,0.7323,3.034,0.7386,1.1695,0
2007-01-02 20:00:00,2.5735,0.3703,10.8567,2.5735,20,1,1,0,0,1.5183,0.4123,3.479,0.8287,1.1634,0
2007-01-02 21:00:00,1.3214,0.1841,5.5633,1.3214,21,1,1,0,0,2.5735,0.4339,2.6584,0.8656,1.1614,0
2007-01-02 22:00:00,0.5282,0.1221,2.2733,0.5282,22,1,1,0,0,1.3214,0.4437,0.8636,0.8692,1.1632,0
2007-01-02 23:00:00,0.7439,0.0579,3.0833,0.7439,23,1,1,0,0,0.5282,0.45,0.7682,0.8814,1.1633,0
2007-01-03 00:00:00,1.1254,0.0566,4.6433,1.1254,0,2,1,0,1,0.7439,0.4464,0.483,0.9097,1.1603,0
2007-01-03 01:00:00,0.9007,0.125,3.7467,0.9007,1,2,1,0,1,1.1254,0.4367,0.4935,0.929,1.1582,0
2007-01-03 02:00:00,0.3048,0.1307,1.3867,0.3048,2,2,1,0,1,0.9007,0.4316,0.4795,0.9238,1.1594,0
2007-01-03 03:00:00,0.3333,0.1831,1.58,0.3333,3,2,1,0,1,0.3048,0.4642,0.4441,0.9183,1.1601,0
2007-01-03 04:00:00,0.2988,0.1222,1.32,0.2988,4,2,1,0,1,0.3333,1.04,0.474,0.8874,1.1613,0
2007-01-03 05:00:00,0.9516,0.1018,3.92,0.9516,5,2,1,0,1,0.2988,0.7106,1.0365,0.8975,1.1616,0
2007-01-03 06:00:00,0.3343,0.1724,1.55,0.3343,6,2,1,0,1,0.9516,0.447,0.4744,0.8928,1.1626,0
2007-01-03 07:00:00,0.3017,0.1084,1.3633,0.3017,7,2,1,0,0,0.3343,0.4126,2.0499,0.8881,1.1672,0
2007-01-03 08:00:00,0.3196,0.1428,1.48,0.3196,8,2,1,0,0,0.3017,0.4544,2.1647,0.8825,1.1714,0
2007-01-03 09:00:00,0.6025,0.1257,2.6933,0.6025,9,2,1,0,0,0.3196,0.4176,2.329,0.8902,1.1732,0
2007-01-03 10:00:00,0.8742,0.1307,3.81,0.8742,10,2,1,0,0,0.6025,0.4459,2.317,0.9081,1.1736,0
2007-01-03 11:00:00,0.9764,0.1874,4.1567,0.9764,11,2,1,0,0,0.8742,0.4328,1.3156,0.9307,1.1745,0
2007-01-03 12:00:00,1.3978,0.1227,5.7133,1.3978,12,2,1,0,0,0.9764,0.426,1.0784,0.9712,1.1738,0
2007-01-03 13:00:00,1.4199,0.1671,5.8067,1.4199,13,2,1,0,0,1.3978,0.459,0.2642,1.0113,1.169,0
2007-01-03 14:00:00,1.0904,0.1578,4.54,1.0904,14,2,1,0,0,1.4199,0.4384,0.2638,1.0384,1.1648,0
2007-01-03 15:00:00,0.302,0.1368,1.4167,0.302,15,2,1,0,0,1.0904,1.4381,0.3332,0.9911,1.165,0
2007-01-03 16:00:00,0.3677,0.2326,1.81,0.3677,16,2,1,0,0,0.302,1.4591,0.2968,0.9456,1.1645,0
2007-01-03 17:00:00,0.2851,0.1002,1.2533,0.2851,17,2,1,0,0,0.3677,2.1362,0.5013,0.8685,1.166,0
2007-01-03 18:00:00,0.3612,0.2128,1.74,0.3612,18,2,1,0,0,0.2851,1.9721,1.8244,0.8014,1.1702,0
2007-01-03 19:00:00,0.289,0.1049,1.2967,0.289,19,2,1,0,0,0.3612,1.5183,1.7363,0.7501,1.175,0
2007-01-03 20:00:00,0.3263,0.1586,1.5433,0.3263,20,2,1,0,0,0.289,2.5735,2.3531,0.6565,1.1781,0
2007-01-03 21:00:00,1.1154,0.1059,4.7433,1.1154,21,2,1,0,0,0.3263,1.3214,1.3297,0.6479,1.1786,0
2007-01-03 22:00:00,0.954,0.0576,3.95,0.954,22,2,1,0,0,1.1154,0.5282,1.0835,0.6657,1.179,0
2007-01-03 23:00:00,1.6686,0.135,6.8733,1.6686,23,2,1,0,0,0.954,0.7439,0.3535,0.7042,1.1748,0
2007-01-04 00:00:00,3.3751,0.0809,14.09,3.3751,0,3,1,0,1,1.6686,1.1254,1.0185,0.7979,1.1813,0
2007-01-04 01:00:00,2.8967,0.1213,12.1033,2.8967,1,3,1,0,1,3.3751,0.9007,0.2777,0.8811,1.1803,0
2007-01-04 02:00:00,2.3873,0.0998,9.82,2.3873,2,3,1,0,1,2.8967,0.3048,0.3162,0.9679,1.1768,0
2007-01-04 03:00:00,2.362,0.0848,9.73,2.362,3,3,1,0,1,2.3873,0.3333,0.2988,1.0524,1.173,0
2007-01-04 04:00:00,2.37,0.1272,9.81,2.37,4,3,1,0,1,2.362,0.2988,0.3101,1.1387,1.1692,0
2007-01-04 05:00:00,2.3452,0.0702,9.6767,2.3452,5,3,1,0,1,2.37,0.9516,0.2894,1.1968,1.165,0
2007-01-04 06:00:00,2.3587,0.1068,9.7333,2.3587,6,3,1,0,1,2.3452,0.3343,0.2926,1.2811,1.1607,0
2007-01-04 07:00:00,2.3262,0.09,9.6633,2.3262,7,3,1,0,0,2.3587,0.3017,1.0433,1.3655,1.1603,0
2007-01-04 08:00:00,2.4038,0.0722,10.04,2.4038,8,3,1,0,0,2.3262,0.3196,2.5357,1.4523,1.1598,0
2007-01-04 09:00:00,2.6671,0.1171,11.2233,2.6671,9,3,1,0,0,2.4038,0.6025,1.3215,1.5383,1.1615,0
2007-01-04 10:00:00,1.898,0.0977,7.93,1.898,10,3,1,0,0,2.6671,0.8742,0.3261,1.581,1.1563,0
2007-01-04 11:00:00,2.0063,0.1593,8.4,2.0063,11,3,1,0,0,1.898,0.9764,0.2799,1.6239,1.1508,0
2007-01-04 12:00:00,4.0666,0.2793,17.1967,4.0666,12,3,1,0,0,2.0063,1.3978,0.271,1.7351,1.1584,0
2007-01-04 13:00:00,3.5451,0.2309,14.9433,3.5451,13,3,1,0,0,4.0666,1.4199,0.6986,1.8237,1.1631,0
2007-01-04 14:00:00,2.0132,0.15,8.3867,2.0132,14,3,1,0,0,3.5451,1.0904,1.8086,1.8621,1.1632,0
2007-01-04 15:00:00,0.8793,0.1505,3.7467,0.8793,15,3,1,0,0,2.0132,0.302,1.5743,1.8862,1.1653,0
2007-01-04 16:00:00,3.2898,0.2177,13.78,3.2898,16,3,1,0,0,0.8793,0.3677,1.559,2.0079,1.1707,0
2007-01-04 17:00:00,2.7413,0.2537,11.6167,2.7413,17,3,1,0,0,3.2898,0.2851,2.4325,2.1103,1.1719,0
2007-01-04 18:00:00,2.6055,0.1287,10.93,2.6055,18,3,1,0,0,2.7413,0.3612,2.5439,2.2038,1.1722,0
2007-01-04 19:00:00,2.8541,0.1364,12.05,2.8541,19,3,1,0,0,2.6055,0.289,2.8485,2.3106,1.1722,0
2007-01-04 20:00:00,1.4985,0.2019,6.3333,1.4985,20,3,1,0,0,2.8541,0.3263,2.1168,2.3595,1.1722,0
2007-01-04 21:00:00,0.4788,0.0871,2.0633,0.4788,21,3,1,0,0,1.4985,1.1154,5.0353,2.333,1.1498,0
2007-01-04 22:00:00,0.4197,0.1781,1.8967,0.4197,22,3,1,0,0,0.4788,0.954,3.2142,2.3107,1.1492,0
2007-01-04 23:00:00,0.5351,0.1301,2.3133,0.5351,23,3,1,0,0,0.4197,1.6686,2.1313,2.2635,1.1528,0
2007-01-05 00:00:00,1.968,0.1438,8.1267,1.968,0,4,1,0,1,0.5351,3.3751,1.4093,2.2048,1.1526,0
2007-01-05 01:00:00,2.3868,0.1204,9.86,2.3868,1,4,1,0,1,1.968,2.8967,1.9942,2.1836,1.1535,0
2007-01-05 02:00:00,2.3947,0.097,9.8167,2.3947,2,4,1,0,1,2.3868,2.3873,2.1516,2.1839,1.1541,0
2007-01-05 03:00:00,2.4157,0.141,9.9667,2.4157,3,4,1,0,1,2.3947,2.362,2.4527,2.1861,1.154,0
2007-01-05 04:00:00,2.397,0.0857,9.8067,2.397,4,4,1,0,1,2.4157,2.37,2.4714,2.1873,1.1537,0
2007-01-05 05:00:00,2.4074,0.1436,9.9233,2.4074,5,4,1,0,1,2.397,2.3452,2.3861,2.1899,1.1538,0
2007-01-05 06:00:00,2.3678,0.0649,9.7267,2.3678,6,4,1,0,1,2.4074,2.3587,2.4389,2.1902,1.1536,0
2007-01-05 07:00:00,2.3515,0.112,9.7633,2.3515,7,4,1,0,0,2.3678,2.3262,3.8388,2.1913,1.1433,0
2007-01-05 08:00:00,2.3169,0.0912,9.6433,2.3169,8,4,1,0,0,2.3515,2.4038,3.6948,2.1877,1.1342,0
2007-01-05 09:00:00,2.3642,0.096,9.8833,2.3642,9,4,1,0,0,2.3169,2.6671,3.4349,2.1751,1.1277,0
2007-01-05 10:00:00,2.656,0.1027,11.17,2.656,10,4,1,0,0,2.3642,1.898,2.4225,2.2066,1.1286,0
2007-01-05 11:00:00,0.3558,0.1212,1.6533,0.3558,11,4,1,0,0,2.656,2.0063,1.3892,2.1379,1.1334,0
2007-01-05 12:00:00,0.3544,0.1394,1.65,0.3544,12,4,1,0,0,0.3558,4.0666,1.5557,1.9832,1.1384,0
2007-01-05 13:00:00,0.3418,0.1285,1.5467,0.3418,13,4,1,0,0,0.3544,3.5451,1.7093,1.8497,1.1434,0
2007-01-05 14:00:00,0.3773,0.1165,1.6567,0.3773,14,4,1,0,0,0.3418,2.0132,1.4185,1.7816,1.1479,0
2007-01-05 15:00:00,0.4778,0.1918,2.1933,0.4778,15,4,1,0,0,0.3773,0.8793,0.6281,1.7648,1.1488,0
2007-01-05 16:00:00,0.8365,0.1019,3.6067,0.8365,16,4,1,0,0,0.4778,3.2898,0.3179,1.6626,1.1457,0
2007-01-05 17:00:00,2.2407,0.1727,9.45,2.2407,17,4,1,0,0,0.8365,2.7413,0.8924,1.6418,1.1446,0
2007-01-05 18:00:00,2.3996,0.0569,10.1433,2.3996,18,4,1,0,0,2.2407,2.6055,1.8926,1.6332,1.1457,0
2007-01-05 19:00:00,2.0389,0.223,8.71,2.0389,19,4,1,0,0,2.3996,2.8541,1.7913,1.5992,1.1459,0
2007-01-05 20:00:00,2.9757,0.1009,12.5433,2.9757,20,4,1,0,0,2.0389,1.4985,3.4718,1.6608,1.1421,0
2007-01-05 21:00:00,2.6744,0.1102,11.2533,2.6744,21,4,1,0,0,2.9757,0.4788,4.3137,1.7522,1.1267,0
2007-01-05 22:00:00,2.3847,0.1225,9.9867,2.3847,22,4,1,0,0,2.6744,0.4197,3.666,1.8341,1.1178,0
2007-01-05 23:00:00,1.7388,0.1024,7.1633,1.7388,23,4,1,0,0,2.3847,0.5351,1.1647,1.8843,1.117,0
2007-01-06 00:00:00,1.4931,0.1374,6.1733,1.4931,0,5,1,1,1,1.7388,1.968,0.2947,1.8645,1.1117,0
2007-01-06 01:00:00,0.4335,0.1083,1.9,0.4335,1,5,1,1,1,1.4931,2.3868,0.3153,1.7831,1.1108,0
2007-01-06 02:00:00,0.3333,0.1806,1.5667,0.3333,2,5,1,1,1,0.4335,2.3947,0.2794,1.6972,1.1104,0
2007-01-06 03:00:00,0.3129,0.1449,1.4567,0.3129,3,5,1,1,1,0.3333,2.4157,0.3058,1.6096,1.1103,0
2007-01-06 04:00:00,0.3036,0.1213,1.3733,0.3036,4,5,1,1,1,0.3129,2.397,0.3009,1.5224,1.1103,0
2007-01-06 05:00:00,0.3353,0.1759,1.5633,0.3353,5,5,1,1,1,0.3036,2.4074,0.2778,1.436,1.1099,0
2007-01-06 06:00:00,0.2987,0.1061,1.3367,0.2987,6,5,1,1,1,0.3353,2.3678,0.9068,1.3498,1.1136,0
2007-01-06 07:00:00,0.337,0.167,1.6067,0.337,7,5,1,1,0,0.2987,2.3515,0.2566,1.2659,1.1129,0
2007-01-06 08:00:00,0.2954,0.1045,1.3367,0.2954,8,5,1,1,0,0.337,2.3169,1.5167,1.1816,1.1183,0
2007-01-06 09:00:00,0.6231,0.1399,2.68,0.6231,9,5,1,1,0,0.2954,2.3642,3.2358,1.1091,1.1151,0
2007-01-06 10:00:00,1.5256,0.1044,6.4467,1.5256,10,5,1,1,0,0.6231,2.656,4.6648,1.062,1.0912,0
2007-01-06 11:00:00,2.5922,0.0776,11.0733,2.5922,11,5,1,1,0,1.5256,0.3558,3.8859,1.1552,1.08,0
2007-01-06 12:00:00,4.0029,0.2656,17.4967,4.0029,12,5,1,1,0,2.5922,0.3544,3.1451,1.3072,1.089,0
2007-01-06 13:00:00,1.8904,0.1033,8.0867,1.8904,13,5,1,1,0,4.0029,0.3418,2.293,1.3717,1.0881,0
2007-01-06 14:00:00,1.6996,0.1664,7.1967,1.6996,14,5,1,1,0,1.8904,0.3773,1.7899,1.4268,1.0881,0
2007-01-06 15:00:00,1.1487,0.0808,4.8933,1.1487,15,5,1,1,0,1.6996,0.4778,2.4495,1.4548,1.0871,0
2007-01-06 16:00:00,0.8813,0.1063,3.8267,0.8813,16,5,1,1,0,1.1487,0.8365,3.9556,1.4566,1.0742,0
2007-01-06 17:00:00,0.899,0.0975,3.92,0.899,17,5,1,1,0,0.8813,2.2407,2.5812,1.4007,1.0733,0
2007-01-06 18:00:00,0.8555,0.0715,3.6933,0.8555,18,5,1,1,0,0.899,2.3996,3.8627,1.3364,1.061,0
2007-01-06 19:00:00,1.834,0.2332,8.0067,1.834,19,5,1,1,0,0.8555,2.0389,3.753,1.3279,1.0481,0
2007-01-06 20:00:00,1.0151,0.1065,4.52,1.0151,20,5,1,1,0,1.834,2.9757,3.0761,1.2462,1.0429,0
2007-01-06 21:00:00,1.0125,0.1807,4.4967,1.0125,21,5,1,1,0,1.0151,2.6744,2.038,1.1769,1.0433,0
2007-01-06 22:00:00,0.5117,0.085,2.21,0.5117,22,5,1,1,0,1.0125,2.3847,0.7491,1.0989,1.0446,0
2007-01-06 23:00:00,0.5053,0.1384,2.1933,0.5053,23,5,1,1,0,0.5117,1.7388,0.7102,1.0475,1.0458,0
2007-01-07 00:00:00,0.9032,0.1179,3.7967,0.9032,0,6,1,1,1,0.5053,1.4931,0.6762,1.0229,1.0447,0
2007-01-07 01:00:00,0.2964,0.1086,1.31,0.2964,1,6,1,1,1,0.9032,0.4335,0.7162,1.0172,1.0473,0
2007-01-07 02:00:00,0.3524,0.2142,1.71,0.3524,2,6,1,1,1,0.2964,0.3333,0.7219,1.018,1.0495,0
2007-01-07 03:00:00,0.2987,0.1291,1.43,0.2987,3,6,1,1,1,0.3524,0.3129,0.7786,1.0174,1.0524,0
2007-01-07 04:00:00,0.3559,0.2144,1.7433,0.3559,4,6,1,1,1,0.2987,0.3036,1.2778,1.0196,1.0564,0
2007-01-07 05:00:00,0.2854,0.1047,1.3333,0.2854,5,6,1,1,1,0.3559,0.3353,1.0508,1.0175,1.0603,0
2007-01-07 06:00:00,0.3383,0.1723,1.6067,0.3383,6,6,1,1,1,0.2854,0.2987,2.5014,1.0192,1.0621,0
2007-01-07 07:00:00,0.3127,0.1405,1.4067,0.3127,7,6,1,1,0,0.3383,0.337,3.3645,1.0181,1.0571,0
2007-01-07 08:00:00,0.31,0.1364,1.3967,0.31,8,6,1,1,0,0.3127,0.2954,4.0846,1.0187,1.0427,0
2007-01-07 09:00:00,0.3756,0.18,1.7933,0.3756,9,6,1,1,0,0.31,0.6231,2.7232,1.0084,1.0422,0
2007-01-07 10:00:00,1.0414,0.1089,4.4633,1.0414,10,6,1,1,0,0.3756,1.5256,2.9149,0.9883,1.037,0
2007-01-07 11:00:00,1.0684,0.1963,4.72,1.0684,11,6,1,1,0,1.0414,2.5922,3.3595,0.9248,1.0274,0
2007-01-07 12:00:00,0.5516,0.1615,2.5233,0.5516,12,6,1,1,0,1.0684,4.0029,3.853,0.781,1.0132,0
2007-01-07 13:00:00,3.3319,0.2084,14.2367,3.3319,13,6,1,1,0,0.5516,1.8904,3.6026,0.841,1.01,0
2007-01-07 14:00:00,2.5331,0.1877,10.5,2.5331,14,6,1,1,0,3.3319,1.6996,3.0813,0.8758,1.0056,0
2007-01-07 15:00:00,3.7708,0.2462,15.84,3.7708,15,6,1,1,0,2.5331,1.1487,2.4883,0.985,1.0182,0
2007-01-07 16:00:00,2.2808,0.1687,9.5333,2.2808,16,6,1,1,0,3.7708,0.8813,2.838,1.0433,1.0146,0
2007-01-07 17:00:00,2.4047,0.0803,10.19,2.4047,17,6,1,1,0,2.2808,0.899,2.7503,1.1061,1.0123,0
2007-01-07 18:00:00,5.2115,0.381,22.62,5.2115,18,6,1,1,0,2.4047,0.8555,2.4105,1.2876,1.0505,0
2007-01-07 19:00:00,2.9165,0.2621,12.51,2.9165,19,6,1,1,0,5.2115,1.834,2.4343,1.3327,1.0538,0
2007-01-07 20:00:00,3.5232,0.116,15.09,3.5232,20,6,1,1,0,2.9165,1.0151,2.4249,1.4372,1.0631,0
2007-01-07 21:00:00,4.7384,0.2194,20.1833,4.7384,21,6,1,1,0,3.5232,1.0125,2.4436,1.5924,1.0899,0
2007-01-07 22:00:00,2.1289,0.0816,8.8167,2.1289,22,6,1,1,0,4.7384,0.5117,2.636,1.6598,1.0874,0
2007-01-07 23:00:00,1.4639,0.1651,6.03,1.4639,23,6,1,1,0,2.1289,0.5053,3.1044,1.6997,1.0802,0
2007-01-08 00:00:00,1.3605,0.0768,5.57,1.3605,0,0,1,0,1,1.4639,0.9032,2.5506,1.7188,1.0771,0
2007-01-08 01:00:00,1.3507,0.0817,5.5733,1.3507,1,0,1,0,1,1.3605,0.2964,2.5234,1.7627,1.074,0
2007-01-08 02:00:00,1.3848,0.1274,5.6967,1.3848,2,0,1,0,1,1.3507,0.3524,2.5823,1.8057,1.0706,0
2007-01-08 03:00:00,1.3569,0.0792,5.5633,1.3569,3,0,1,0,1,1.3848,0.2987,2.5417,1.8498,1.0673,0
2007-01-08 04:00:00,1.3759,0.1138,5.67,1.3759,4,0,1,0,1,1.3569,0.3559,2.4757,1.8923,1.0644,0
2007-01-08 05:00:00,1.1045,0.084,4.5967,1.1045,5,0,1,0,1,1.3759,0.2854,2.4762,1.9265,1.0617,0
2007-01-08 06:00:00,0.4681,0.0888,2.0933,0.4681,6,0,1,0,1,1.1045,0.3383,2.4558,1.9319,1.0614,0
2007-01-08 07:00:00,1.0126,0.1341,4.3133,1.0126,7,0,1,0,0,0.4681,0.3127,2.4472,1.961,1.059,0
2007-01-08 08:00:00,2.1395,0.0995,8.9667,2.1395,8,0,1,0,0,1.0126,0.31,2.4417,2.0373,1.0575,0
2007-01-08 09:00:00,1.6646,0.1573,6.9933,1.6646,9,0,1,0,0,2.1395,0.3756,3.1461,2.091,1.0491,0
2007-01-08 10:00:00,1.2966,0.0546,5.3833,1.2966,10,0,1,0,0,1.6646,1.0414,2.6617,2.1016,1.0447,0
2007-01-08 11:00:00,1.1751,0.1707,5.0333,1.1751,11,0,1,0,0,1.2966,1.0684,2.576,2.106,1.0408,0
2007-01-08 12:00:00,0.3289,0.1047,1.5367,0.3289,12,0,1,0,0,1.1751,0.5516,2.6159,2.0968,1.0397,0
2007-01-08 13:00:00,0.6432,0.1187,2.8767,0.6432,13,0,1,0,0,0.3289,3.3319,2.1624,1.9847,1.0395,0
2007-01-08 14:00:00,1.8509,0.1313,7.7133,1.8509,14,0,1,0,0,0.6432,2.5331,1.2944,1.9563,1.0401,0
2007-01-08 15:00:00,1.8851,0.0892,7.7933,1.8851,15,0,1,0,0,1.8509,3.7708,1.9092,1.8777,1.04,0
2007-01-08 16:00:00,2.1224,0.2564,8.8933,2.1224,16,0,1,0,0,1.8851,2.2808,1.3901,1.8711,1.0416,0
2007-01-08 17:00:00,1.8981,0.1483,7.98,1.8981,17,0,1,0,0,2.1224,2.4047,1.6321,1.85,1.0422,0
2007-01-08 18:00:00,2.908,0.2381,12.3733,2.908,18,0,1,0,0,1.8981,5.2115,1.4619,1.7541,1.0488,0
2007-01-08 19:00:00,2.7941,0.3916,11.9767,2.7941,19,0,1,0,0,2.908,2.9165,0.7323,1.749,1.0532,0
2007-01-08 20:00:00,3.425,0.2175,14.5167,3.425,20,0,1,0,0,2.7941,3.5232,0.4123,1.7449,1.0618,0
2007-01-08 21:00:00,2.5076,0.1994,10.54,2.5076,21,0,1,0,0,3.425,4.7384,0.4339,1.6519,1.0624,0
2007-01-08 22:00:00,0.97,0.1105,4.01,0.97,22,0,1,0,0,2.5076,2.1289,0.4437,1.6036,1.0602,0
2007-01-08 23:00:00,0.3327,0.1859,1.5767,0.3327,23,0,1,0,0,0.97,1.4639,0.45,1.5565,1.0609,0
2007-01-09 00:00:00,0.2698,0.0879,1.2133,0.2698,0,1,1,0,1,0.3327,1.3605,0.4464,1.511,1.062,0
2007-01-09 01:00:00,0.3118,0.1599,1.4833,0.3118,1,1,1,0,1,0.2698,1.3507,0.4367,1.4678,1.0627,0
2007-01-09 02:00:00,0.2874,0.1163,1.3067,0.2874,2,1,1,0,1,0.3118,1.3848,0.4316,1.422,1.0636,0
2007-01-09 03:00:00,0.4697,0.1156,2.0733,0.4697,3,1,1,0,1,0.2874,1.3569,0.4642,1.3851,1.0636,0
2007-01-09 04:00:00,0.6612,0.107,2.83,0.6612,4,1,1,0,1,0.4697,1.3759,1.04,1.3553,1.0648,0
2007-01-09 05:00:00,0.2745,0.0932,1.28,0.2745,5,1,1,0,1,0.6612,1.1045,0.7106,1.3207,1.0671,0
2007-01-09 06:00:00,1.1235,0.1307,4.81,1.1235,6,1,1,0,1,0.2745,0.4681,0.447,1.348,1.0647,0
2007-01-09 07:00:00,2.387,0.1525,10.0,2.387,7,1,1,0,0,1.1235,1.0126,0.4126,1.4053,1.0642,0
2007-01-09 08:00:00,2.1356,0.1752,8.9333,2.1356,8,1,1,0,0,2.387,2.1395,0.4544,1.4051,1.0628,0
2007-01-09 09:00:00,1.8684,0.0698,7.8133,1.8684,9,1,1,0,0,2.1356,1.6646,0.4176,1.4136,1.0602,0
2007-01-09 10:00:00,1.3492,0.1346,5.6267,1.3492,10,1,1,0,0,1.8684,1.2966,0.4459,1.4158,1.0573,0
2007-01-09 11:00:00,0.9347,0.0851,3.8933,0.9347,11,1,1,0,0,1.3492,1.1751,0.4328,1.4058,1.0551,0
2007-01-09 12:00:00,0.2769,0.101,1.2433,0.2769,12,1,1,0,0,0.9347,0.3289,0.426,1.4036,1.0561,0
2007-01-09 13:00:00,0.3016,0.1464,1.38,0.3016,13,1,1,0,0,0.2769,0.6432,0.459,1.3894,1.057,0
2007-01-09 14:00:00,0.2667,0.0842,1.23,0.2667,14,1,1,0,0,0.3016,1.8509,0.4384,1.3234,1.0581,0
2007-01-09 15:00:00,0.5648,0.2084,2.6033,0.5648,15,1,1,0,0,0.2667,1.8851,1.4381,1.2684,1.0604,0
2007-01-09 16:00:00,1.4713,0.0705,6.0467,1.4713,16,1,1,0,0,0.5648,2.1224,1.4591,1.2412,1.0604,0
2007-01-09 17:00:00,2.1063,0.2324,8.9933,2.1063,17,1,1,0,0,1.4713,1.8981,2.1362,1.2499,1.0603,0
